"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"703","A.J. Greer","COL","L","15","94.016666666667","1","1","1","0","2","100.00","9","11.11","0.87","14","11","8","5","1","2","14","7","7","0","0","3","1","4","20","20","5","2","3","40.00"
"752","Mikhail Vorobyev","PHI","C","15","140","1","1","0","1","2","33.33","10","10.00","0.94","13","13","6","4","0","1","2","1","1","0","0","0","4","5","4","11","4","25","46","35.21"
"766","Philippe Myers","PHI","D","21","322.7","1","1","0","1","2","20.00","25","4.00","0.83","67","42","13","1","0","2","2","1","1","0","0","2","13","7","42","18","8","0","0","-"
"837","Kailer Yamamoto","EDM","R","17","222.03333333333","1","1","1","0","2","40.00","13","7.69","1.63","22","19","18","10","2","4","2","1","1","0","0","6","6","3","18","25","11","0","0","-"
"844","Eeli Tolvanen","NSH","R","4","53.083333333333","1","1","0","1","2","66.67","2","50.00","0.44","12","9","8","2","0","0","0","0","0","0","0","0","1","3","4","2","2","0","0","-"
"851","Martin Necas","CAR","C","7","70.166666666667","1","1","0","1","2","100.00","6","16.67","0.64","10","9","6","3","0","0","2","1","1","0","0","1","7","3","3","6","2","16","28","36.36"
"858","C.J. Smith","BUF","L","11","117.2","2","0","0","0","2","66.67","18","11.11","1.21","28","25","11","6","0","4","0","0","0","0","0","0","3","2","4","6","1","0","0","-"
"872","Adam Johnson","PIT","C","6","31.833333333333","0","2","1","1","2","66.67","3","0.00","0.23","5","3","4","2","0","0","0","0","0","0","0","0","1","2","11","7","3","0","0","-"
"875","Joel L'Esperance","DAL","C","18","220.46666666667","2","0","0","0","2","66.67","24","8.33","2.75","45","33","31","12","0","4","6","3","3","0","0","1","7","6","22","9","4","26","30","46.43"
"882","Isac Lundestrom","ANA","C","15","195.43333333333","0","2","1","1","2","33.33","13","0.00","1","18","15","13","6","1","0","2","1","1","0","0","4","5","3","4","13","5","21","43","32.81"
"18","Tomas Plekanec","MTL","C","3","32.633333333333","1","0","0","0","1","50.00","8","12.50","0.77","14","10","7","1","1","1","0","0","0","0","0","0","0","0","1","1","1","19","19","50.00"
"76","Cody McLeod","NSH, NYR","L","38","246.43333333333","1","0","0","0","1","25.00","22","4.55","2.01","35","29","23","13","1","5","67","19","11","7","1","11","1","5","112","12","10","0","1","0.00"
"116","Matt Beleskey","NYR","L","4","29.483333333333","1","0","0","0","1","100.00","3","33.33","0.15","6","5","2","1","0","0","5","1","0","1","0","1","2","0","7","5","1","1","0","100.00"
"130","Erik Condra","DAL","R","6","76.1","1","0","0","0","1","100.00","10","10.00","1.02","14","13","7","6","2","0","2","1","1","0","0","0","6","0","3","6","1","0","1","0.00"
"137","Karl Alzner","MTL","D","9","155.7","0","1","1","0","1","25.00","8","0.00","0.19","19","12","2","0","0","1","2","1","1","0","0","2","6","1","13","22","10","0","0","-"
"144","Eric Tangradi","N.J","L","6","82.683333333333","0","1","1","0","1","100.00","10","0.00","0.62","15","10","8","3","2","3","0","0","0","0","0","1","1","3","11","6","4","3","3","50.00"
"182","Jason Garrison","EDM","D","17","215.83333333333","1","0","0","0","1","14.29","16","6.25","0.57","31","23","4","0","0","1","8","4","4","0","0","0","5","2","13","7","23","0","0","-"
"193","Luca Sbisa","NYI","D","9","139.21666666667","0","1","0","1","1","25.00","5","0.00","0.16","17","8","2","0","0","3","4","2","2","0","0","0","3","1","17","16","7","0","0","-"
"202","Zac Dalpe","CBJ","C","1","9.0166666666667","0","1","1","0","1","100.00","1","0.00","0.03","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0.00"
"210","Matt Donovan","NSH","D","2","14.783333333333","0","1","0","1","1","100.00","1","0.00","0.02","1","1","0","0","0","1","2","1","1","0","0","0","0","0","0","2","3","0","0","-"
"221","Mark Barberio","COL","D","12","182.7","1","0","0","0","1","20.00","11","9.09","0.39","26","18","7","2","0","3","4","2","2","0","0","2","8","3","13","16","14","0","0","-"
"224","Matt Bartkowski","MIN","D","2","21.4","1","0","0","0","1","50.00","2","50.00","0.04","5","2","0","0","0","1","0","0","0","0","0","0","0","0","1","2","1","0","0","-"
"229","Brian Lashoff","DET","D","4","54.633333333333","0","1","0","1","1","50.00","2","0.00","0.03","2","2","0","0","0","0","2","1","1","0","0","1","0","0","3","7","4","0","0","-"
"259","Stefan Elliott","OTT","D","3","26.95","0","1","0","1","1","50.00","3","0.00","0.04","8","3","1","0","0","1","0","0","0","0","0","0","1","0","2","4","1","0","0","-"
"274","Wade Megan","DET","C","11","86.65","0","1","1","0","1","50.00","16","0.00","1.14","22","18","12","6","0","2","2","1","1","0","0","2","3","2","4","10","4","28","23","54.90"
"284","Justin Dowling","DAL","C","11","139.35","0","1","1","0","1","20.00","9","0.00","1.34","24","15","18","9","0","1","0","0","0","0","0","0","3","6","11","13","7","31","28","52.54"
"297","Justin Holl","TOR","D","11","137.3","0","1","0","1","1","16.67","6","0.00","0.15","14","9","4","0","0","0","2","1","1","0","0","2","6","2","9","23","5","0","0","-"
"342","Sam Carrick","ANA","C","6","61.316666666667","0","1","1","0","1","100.00","5","0.00","0.41","5","5","2","2","0","0","2","1","1","0","0","0","1","1","15","8","2","19","18","51.35"
"348","Brandon Davidson","CHI","D","10","137.93333333333","0","1","0","1","1","33.33","7","0.00","0.35","24","12","4","0","0","0","15","2","0","1","1","1","3","2","17","26","15","0","0","-"
"349","Zach Trotman","PIT","D","13","198.45","0","1","1","0","1","12.50","16","0.00","0.5","33","21","5","1","0","2","4","2","2","0","0","1","5","2","20","38","18","0","0","-"
"356","Matt Read","MIN","R","12","141.05","1","0","0","0","1","20.00","13","7.69","0.8","22","16","14","2","1","1","2","1","1","0","0","0","4","5","11","15","8","2","4","33.33"
"367","Max McCormick","OTT","L","14","105","1","0","0","0","1","100.00","12","8.33","1.39","25","20","14","8","0","1","4","2","2","0","0","0","3","1","21","16","6","0","1","0.00"
"374","Blake Pietila","N.J","L","19","252.01666666667","0","1","1","0","1","25.00","22","0.00","1.64","45","34","18","7","4","2","6","3","3","0","0","3","2","9","36","21","8","36","46","43.90"
"386","Kyle Rau","MIN","C","6","42.083333333333","0","1","0","1","1","100.00","6","0.00","0.49","10","9","4","2","0","0","0","0","0","0","0","2","1","1","11","10","2","3","1","75.00"
"417","Ryan Murphy","MIN, N.J","D","3","33.5","0","1","1","0","1","50.00","1","0.00","0.02","5","2","0","0","0","1","0","0","0","0","0","0","0","1","1","1","3","0","0","-"
"427","Matt Puempel","DET","L","8","83.216666666667","1","0","0","0","1","100.00","10","10.00","0.94","20","15","9","7","0","1","2","1","1","0","0","0","2","0","4","7","5","0","2","0.00"
"438","Cameron Schilling","WPG","D","4","48.383333333333","0","1","0","1","1","50.00","2","0.00","0.04","6","4","0","0","0","0","0","0","0","0","0","0","3","0","3","9","5","0","0","-"
"491","Dominic Toninato","COL","C","2","13.4","1","0","0","0","1","100.00","1","100.00","0.26","1","1","1","1","0","0","0","0","0","0","0","0","1","0","0","2","1","0","4","0.00"
"505","Jake Dotchin","ANA","D","20","236.18333333333","0","1","1","0","1","16.67","7","0.00","0.33","25","12","5","0","0","0","39","10","7","1","2","3","7","4","54","17","16","0","0","-"
"513","Kurtis MacDermid","L.A","D","11","102.81666666667","0","1","1","0","1","25.00","5","0.00","0.37","17","10","4","2","0","3","11","4","3","1","0","3","12","0","26","13","4","0","0","-"
"514","Ashton Sautner","VAN","D","17","247.25","0","1","0","1","1","14.29","21","0.00","0.64","37","28","9","0","0","1","2","1","1","0","0","1","10","3","25","38","17","0","0","-"
"530","Connor Clifton","BOS","D","19","336.4","0","1","0","1","1","9.09","22","0.00","0.72","51","28","7","1","0","5","15","6","5","1","0","5","9","10","40","56","13","0","0","-"
"531","Luke Johnson","CHI","C","15","162.18333333333","0","1","0","1","1","33.33","19","0.00","1.32","27","23","13","5","1","2","8","4","4","0","0","1","1","6","31","24","9","51","55","48.11"
"559","Remi Elie","BUF","L","16","165.6","0","1","0","1","1","100.00","9","0.00","1","23","20","12","5","0","1","2","1","1","0","0","1","4","3","30","13","3","1","0","100.00"
"563","Dillon Heatherington","DAL","D","5","50.933333333333","0","1","1","0","1","20.00","5","0.00","0.33","8","7","3","1","0","3","0","0","0","0","0","1","3","0","6","4","2","0","0","-"
"565","Justin Bailey","PHI","R","11","63.083333333333","0","1","1","0","1","50.00","5","0.00","0.38","14","7","7","2","1","0","2","1","1","0","0","1","2","3","9","10","5","0","0","-"
"597","Nathan Walker","WSH","L","3","24.433333333333","0","1","1","0","1","100.00","2","0.00","0.23","5","4","5","1","0","1","2","1","1","0","0","0","1","0","5","6","0","0","0","-"
"606","Daniel Carr","VGK","L","6","58.95","1","0","0","0","1","50.00","11","9.09","0.9","18","14","11","5","0","1","0","0","0","0","0","2","2","3","9","12","3","0","0","-"
"618","Haydn Fleury","CAR","D","20","250.66666666667","0","1","1","0","1","7.14","17","0.00","0.67","40","27","10","1","0","2","2","1","1","0","0","1","6","3","25","40","21","0","0","-"
"627","Sonny Milano","CBJ","L","8","66.566666666667","1","0","0","0","1","33.33","5","20.00","0.47","8","7","6","2","1","0","0","0","0","0","0","3","1","0","5","8","0","0","0","-"
"636","Nikita Scherbak","L.A","R","8","81.416666666667","1","0","0","0","1","50.00","12","8.33","1.16","17","16","11","3","0","2","2","1","1","0","0","0","1","0","9","10","1","0","0","-"
"640","John Quenneville","N.J","C","19","214.98333333333","1","0","0","0","1","16.67","16","6.25","1.62","40","31","22","7","1","2","4","2","2","0","0","4","4","5","21","27","7","4","7","36.36"
"666","Michael Bunting","ARI","L","5","47.783333333333","1","0","0","0","1","100.00","5","20.00","0.63","11","8","7","5","0","2","2","1","1","0","0","1","0","0","6","7","1","0","0","-"
"672","Rourke Chartier","S.J","C","13","122.23333333333","1","0","0","0","1","50.00","19","5.26","1.42","33","27","13","7","1","1","2","1","1","0","0","3","1","0","14","18","3","34","51","40.00"
"678","Jacob Middleton","S.J","D","3","29.8","0","1","0","1","1","50.00","0","-","0.02","1","1","0","0","0","0","2","1","1","0","0","0","1","1","1","2","2","0","0","-"
"704","Brendan Guhle","ANA, BUF","D","8","120.11666666667","0","1","1","0","1","50.00","15","0.00","0.89","29","22","12","3","0","3","4","2","2","0","0","1","1","1","9","18","7","0","0","-"
"724","Jeremy Lauzon","BOS","D","16","248.61666666667","1","0","0","0","1","33.33","11","9.09","0.35","29","17","6","1","2","1","2","1","1","0","0","0","5","4","15","22","15","0","0","-"
"730","Zach Senyshyn","BOS","R","2","23.183333333333","1","0","0","0","1","100.00","4","25.00","1.14","8","7","8","3","1","0","0","0","0","0","0","0","1","0","1","2","0","0","0","-"
"731","Filip Chlapik","OTT","C","5","69.316666666667","1","0","0","0","1","50.00","9","11.11","1.04","13","12","9","4","0","2","4","2","2","0","0","0","2","2","1","7","4","8","16","33.33"
"768","Tanner Fritz","NYI","C","8","86.583333333333","0","1","1","0","1","100.00","6","0.00","0.77","13","10","10","5","1","0","2","1","1","0","0","0","1","1","18","15","6","17","24","41.46"
"771","Kalle Kossila","ANA","C","8","82.433333333333","1","0","0","0","1","100.00","11","9.09","0.53","17","12","8","3","1","0","4","2","2","0","0","0","2","0","5","9","3","30","28","51.72"
"782","Libor Hajek","NYR","D","5","82.65","1","0","0","0","1","33.33","10","10.00","0.27","11","10","2","0","0","1","6","3","3","0","0","0","5","4","5","14","3","0","0","-"
"797","Dante Fabbro","NSH","D","4","50.95","1","0","0","0","1","100.00","5","20.00","0.08","7","5","1","0","0","0","0","0","0","0","0","0","1","2","3","6","6","0","0","-"
"812","Ben Gleason","DAL","D","4","59.516666666667","0","1","1","0","1","50.00","2","0.00","0.06","4","2","1","1","0","0","0","0","0","0","0","1","3","4","2","1","1","0","0","-"
"816","Jacob MacDonald","FLA","D","2","24.1","1","0","0","0","1","100.00","1","100.00","0.06","4","3","1","0","0","1","0","0","0","0","0","0","2","0","1","5","1","0","0","-"
"830","Zack MacEwen","VAN","C","4","28.733333333333","0","1","1","0","1","100.00","2","0.00","0.35","4","4","2","1","0","0","5","1","0","1","0","1","4","0","4","4","1","0","1","0.00"
"839","Jaret Anderson-Dolan","L.A","C","5","58.016666666667","0","1","1","0","1","50.00","6","0.00","0.61","10","8","3","2","0","0","0","0","0","0","0","2","2","2","5","8","2","4","5","44.44"
"843","Kristian Vesalainen","WPG","L","5","34.2","0","1","0","1","1","100.00","1","0.00","0.08","2","2","1","1","0","0","0","0","0","0","0","0","2","0","1","4","1","0","0","-"
"847","Alex Formenton","OTT","L","9","105.01666666667","1","0","0","0","1","33.33","16","6.25","1.45","25","22","19","10","2","2","6","3","3","0","0","8","5","4","11","15","7","1","2","33.33"
"855","Alexandre Texier","CBJ","C","2","25.533333333333","1","0","0","0","1","33.33","6","16.67","0.63","8","8","5","5","0","1","0","0","0","0","0","0","2","0","2","2","1","0","1","0.00"
"864","Calle Rosen","TOR","D","4","66.816666666667","1","0","0","0","1","25.00","5","20.00","0.09","10","8","0","0","0","0","0","0","0","0","0","0","4","0","1","6","2","0","0","-"
"876","Daniel Brickley","L.A","D","4","51.233333333333","0","1","1","0","1","50.00","2","0.00","0.03","2","2","0","0","0","0","0","0","0","0","0","0","2","0","5","9","4","0","0","-"
"881","Evan Bouchard","EDM","D","7","86.483333333333","1","0","0","0","1","50.00","10","10.00","0.44","25","16","3","1","1","2","2","1","1","0","0","1","2","3","6","2","8","0","0","-"
"906","Jimmy Schuldt","VGK","D","1","21.05","0","1","1","0","1","50.00","1","0.00","0.03","2","2","0","0","0","0","0","0","0","0","0","0","1","0","0","2","1","0","0","-"
"5","Derek MacKenzie","FLA","C","1","2.7166666666667","0","0","0","0","0","-","0","-","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2","1","66.67"
"16","Chris Thorburn","STL","R","1","1.8666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-"
"43","Patrick Eaves","ANA","R","7","97.15","0","0","0","0","0","0.00","6","0.00","1.03","12","12","12","5","1","1","4","1","1","0","0","1","3","1","14","7","1","0","0","-"
"48","Lee Stempniak","BOS","R","2","15.633333333333","0","0","0","0","0","-","0","-","0","2","0","0","0","0","0","0","0","0","0","0","0","1","3","2","4","0","0","0","-"
"50","Marc Methot","DAL","D","9","152.46666666667","0","0","0","0","0","0.00","3","0.00","0.11","6","5","1","0","1","0","6","3","3","0","0","1","2","0","15","5","10","0","0","-"
"75","Adam Cracknell","ANA","R","2","20.866666666667","0","0","0","0","0","-","3","0.00","0.19","4","3","2","1","0","0","0","0","0","0","0","0","1","0","6","2","0","0","0","-"
"104","Stephen Gionta","NYI","C, R","5","43.916666666667","0","0","0","0","0","-","4","0.00","0.44","8","7","6","2","0","0","0","0","0","0","0","1","2","0","14","4","2","20","17","54.05"
"114","Eric Gryba","N.J","D","10","152.95","0","0","0","0","0","0.00","11","0.00","0.29","23","16","3","0","0","1","10","5","5","0","0","1","6","4","21","8","16","0","0","-"
"134","Mark Letestu","CBJ","C","2","18.666666666667","0","0","0","0","0","0.00","1","0.00","0.02","2","2","0","0","0","1","0","0","0","0","0","1","0","0","3","2","0","5","1","83.33"
"138","Justin Falk","OTT","D","10","129.25","0","0","0","0","0","0.00","7","0.00","0.22","15","11","3","1","0","1","11","4","3","1","0","2","5","1","36","16","9","0","0","-"
"141","Paul Carey","BOS, OTT","C","7","74.5","0","0","0","0","0","0.00","4","0.00","0.2","7","4","3","1","0","1","0","0","0","0","0","0","4","3","3","8","3","1","3","25.00"
"153","Anthony Peluso","CGY","R","4","16.45","0","0","0","0","0","-","1","0.00","0.02","1","1","0","0","0","0","7","2","1","1","0","2","1","2","4","4","0","0","0","-"
"157","Brad Malone","EDM","C","16","143.21666666667","0","0","0","0","0","0.00","13","0.00","0.95","19","18","10","4","0","0","4","2","2","0","0","0","1","1","35","10","5","32","40","44.44"
"199","Cody Goloubef","OTT","D","5","54.116666666667","0","0","0","0","0","0.00","3","0.00","0.1","6","4","0","0","0","1","2","1","1","0","0","0","2","0","13","4","5","0","0","-"
"203","Cameron Gaunce","T.B","D","2","31.333333333333","0","0","0","0","0","0.00","2","0.00","0.09","4","2","2","0","0","0","7","2","1","1","0","1","2","2","4","6","1","0","0","-"
"290","Nate Prosser","MIN","D","15","153.33333333333","0","0","0","0","0","0.00","10","0.00","0.2","22","13","4","0","1","2","2","1","1","0","0","0","1","1","17","14","13","0","0","-"
"302","Mark Alt","COL","D","2","19.816666666667","0","0","0","0","0","-","2","0.00","0.04","4","2","1","0","0","0","0","0","0","0","0","0","0","0","0","6","2","0","0","-"
"331","Dylan McIlrath","DET","D","7","106.31666666667","0","0","0","0","0","0.00","6","0.00","0.06","13","7","2","0","1","1","4","2","2","0","0","1","2","2","19","19","7","0","0","-"
"353","Erik Burgdoerfer","OTT","D","4","42.683333333333","0","0","0","0","0","-","2","0.00","0.04","3","2","1","0","0","0","2","1","1","0","0","0","2","0","16","4","0","0","0","-"
"358","Cory Conacher","T.B","C","1","8.5833333333333","0","0","0","0","0","-","1","0.00","0.02","1","1","0","0","0","0","2","1","1","0","0","0","1","0","0","1","0","0","0","-"
"360","Colin Blackwell","NSH","C","6","58.433333333333","0","0","0","0","0","-","5","0.00","0.63","12","9","9","2","1","1","2","1","1","0","0","1","3","2","10","12","3","13","16","44.83"
"381","Steven Fogarty","NYR","C","10","77.6","0","0","0","0","0","0.00","9","0.00","0.39","11","10","4","2","1","0","0","0","0","0","0","0","3","4","6","6","3","8","19","29.63"
"389","Reid Boucher","VAN","C","1","5.4666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-"
"393","Adam Clendening","CBJ","D","4","42.616666666667","0","0","0","0","0","0.00","3","0.00","0.07","8","3","1","0","1","0","0","0","0","0","0","0","0","2","1","9","3","0","0","-"
"440","Matt Tennyson","BUF","D","4","42.983333333333","0","0","0","0","0","0.00","4","0.00","0.07","8","5","1","0","0","0","0","0","0","0","0","0","3","0","10","7","2","0","0","-"
"492","Trevor Carrick","CAR","D","1","11.483333333333","0","0","0","0","0","-","0","-","0.01","2","1","1","0","0","0","5","1","0","1","0","1","0","0","1","3","1","0","0","-"
"497","Kevin Roy","ANA","L","3","39.133333333333","0","0","0","0","0","-","2","0.00","0.27","5","4","3","3","0","0","0","0","0","0","0","1","2","1","0","6","2","0","0","-"
"501","Danny O'Regan","BUF","C","1","11.933333333333","0","0","0","0","0","-","2","0.00","0.44","4","4","4","3","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","100.00"
"506","Joseph Blandisi","ANA, PIT","C","9","67","0","0","0","0","0","0.00","8","0.00","0.78","15","11","7","4","1","2","6","3","3","0","0","2","0","3","10","7","1","0","0","-"
"515","Andrej Sustr","ANA","D","5","60.2","0","0","0","0","0","0.00","6","0.00","0.1","9","7","0","0","0","0","6","3","3","0","0","0","0","0","3","4","7","0","0","-"
"522","Anton Blidh","BOS","L","1","13.766666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","6","4","1","0","0","-"
"523","John Gilmour","NYR","D","5","80.383333333333","0","0","0","0","0","0.00","9","0.00","0.27","19","13","4","0","0","1","4","2","2","0","0","0","3","1","3","3","13","0","0","-"
"534","Tyrell Goulbourne","PHI","L","2","14.816666666667","0","0","0","0","0","-","3","0.00","0.14","4","4","3","1","0","0","0","0","0","0","0","0","0","1","6","2","0","0","0","-"
"550","Marko Dano","COL","C","8","55.066666666667","0","0","0","0","0","0.00","3","0.00","0.3","9","6","5","1","1","0","7","2","1","1","0","2","2","3","16","4","3","0","5","0.00"
"558","Laurent Dauphin","ARI","C","1","12.316666666667","0","0","0","0","0","-","2","0.00","0.51","4","3","4","3","0","1","0","0","0","0","0","0","0","0","0","4","1","0","1","0.00"
"582","Samuel Morin","PHI","D","5","61.85","0","0","0","0","0","0.00","5","0.00","0.1","9","5","1","0","1","1","4","2","2","0","0","0","5","1","9","12","7","0","0","-"
"588","Curtis Lazar","CGY","C","1","4.8","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","3","1","75.00"
"590","Kerby Rychel","CGY","L","2","18.35","0","0","0","0","0","0.00","1","0.00","0.01","1","1","0","0","0","0","0","0","0","0","0","0","0","0","3","1","1","0","1","0.00"
"596","Dakota Mermis","ARI","D","1","11.333333333333","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","-"
"599","Joel Hanley","DAL","D","16","219.08333333333","0","0","0","0","0","0.00","9","0.00","0.44","24","17","4","1","0","0","2","1","1","0","0","2","9","3","16","24","16","0","0","-"
"605","Jake Chelios","DET","D","5","86.033333333333","0","0","0","0","0","0.00","5","0.00","0.14","13","8","1","0","0","0","2","1","1","0","0","0","4","2","7","12","5","0","0","-"
"645","Andreas Englund","OTT","D","3","40","0","0","0","0","0","0.00","2","0.00","0.02","2","2","0","0","0","1","10","1","0","0","1","2","2","0","5","5","2","0","0","-"
"646","Josh Jacobs","N.J","D","1","14.9","0","0","0","0","0","-","1","0.00","0.02","2","2","0","0","0","0","0","0","0","0","0","0","3","0","2","0","1","0","0","-"
"648","Nicolas Aube-Kubel","PHI","R","9","50.3","0","0","0","0","0","0.00","2","0.00","0.11","8","4","2","1","0","0","0","0","0","0","0","1","0","2","14","8","0","0","0","-"
"652","Dominic Turgeon","DET","C","4","50.35","0","0","0","0","0","-","2","0.00","0.07","5","2","3","0","0","0","0","0","0","0","0","0","0","1","3","5","3","8","13","38.10"
"656","Louie Belpedio","MIN","D","2","26.266666666667","0","0","0","0","0","0.00","0","-","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","4","0","0","-"
"657","Mark Friedman","PHI","D","1","12.55","0","0","0","0","0","-","1","0.00","0.01","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","-"
"660","Chase De Leo","ANA","C","1","12.533333333333","0","0","0","0","0","0.00","4","0.00","0.25","5","5","4","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","-"
"661","Nelson Nogier","WPG","D","1","10.1","0","0","0","0","0","-","1","0.00","0.02","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","-"
"670","Anton Lindholm","COL","D","2","14.35","0","0","0","0","0","-","0","-","0.03","2","2","0","0","0","0","0","0","0","0","0","0","0","0","1","2","1","0","0","-"
"679","Joe Hicketts","DET","D","11","204.48333333333","0","0","0","0","0","0.00","16","0.00","0.5","25","20","6","1","1","0","0","0","0","0","0","1","7","2","17","17","27","0","0","-"
"682","Jack Rodewald","OTT","R","6","42.366666666667","0","0","0","0","0","-","2","0.00","0.36","5","3","2","2","0","1","0","0","0","0","0","0","0","0","8","6","3","0","0","-"
"685","Nikita Soshnikov","STL","R","5","35.833333333333","0","0","0","0","0","0.00","1","0.00","0.11","5","2","1","0","0","0","0","0","0","0","0","0","1","0","5","7","2","0","0","-"
"696","Anthony Richard","NSH","C","1","7.3666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","-"
"699","Jakub Zboril","BOS","D","2","21.866666666667","0","0","0","0","0","-","1","0.00","0.07","2","2","0","0","0","0","0","0","0","0","0","0","2","0","3","4","0","0","0","-"
"710","Cooper Marody","EDM","C","6","41.466666666667","0","0","0","0","0","-","6","0.00","0.53","13","11","7","2","0","1","0","0","0","0","0","0","0","5","0","5","0","9","17","34.62"
"720","Nicolas Roy","CAR","C","6","41.7","0","0","0","0","0","-","1","0.00","0.12","3","2","1","1","0","0","2","1","1","0","0","0","1","3","7","3","1","21","18","53.85"
"722","Guillaume Brisebois","VAN","D","8","88.066666666667","0","0","0","0","0","0.00","5","0.00","0.17","10","6","4","0","0","0","0","0","0","0","0","0","7","2","3","7","7","0","0","-"
"728","Kyle Capobianco","ARI","D","2","32.15","0","0","0","0","0","-","1","0.00","0.02","3","1","1","0","0","0","0","0","0","0","0","0","0","0","2","2","2","0","0","-"
"737","Dennis Gilbert","CHI","D","1","12.766666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","6","3","1","0","0","-"
"738","Gabriel Carlsson","CBJ","D","1","9.35","0","0","0","0","0","-","1","0.00","0.01","1","1","0","0","0","0","2","1","1","0","0","0","0","1","0","2","0","0","0","-"
"748","Kevin Stenlund","CBJ","C","4","43.85","0","0","0","0","0","-","3","0.00","0.18","9","5","2","1","0","1","4","2","2","0","0","0","1","3","3","5","1","3","3","50.00"
"749","William Borgen","BUF","D","4","66.2","0","0","0","0","0","-","2","0.00","0.04","4","2","1","0","0","0","0","0","0","0","0","0","0","0","12","2","3","0","0","-"
"750","Colton White","N.J","D","3","42.683333333333","0","0","0","0","0","0.00","1","0.00","0.07","6","3","1","1","0","1","2","1","1","0","0","0","1","0","2","7","2","0","0","-"
"765","Kole Sherwood","CBJ","R","2","18.45","0","0","0","0","0","-","2","0.00","0.09","3","2","2","0","0","0","0","0","0","0","0","0","0","1","10","2","1","0","0","-"
"767","Ryan Lomberg","CGY","L","4","27.933333333333","0","0","0","0","0","-","1","0.00","0.11","3","2","2","0","0","0","17","3","1","1","1","0","0","1","12","1","0","0","0","-"
"769","Nick Lappin","N.J","R","11","150.56666666667","0","0","0","0","0","0.00","11","0.00","0.69","23","17","11","2","0","1","0","0","0","0","0","0","2","3","16","11","3","5","1","83.33"
"779","Ryan Lindgren","NYR","D","5","72.933333333333","0","0","0","0","0","0.00","8","0.00","0.37","9","8","4","1","0","0","8","3","3","0","0","0","2","0","11","9","9","0","0","-"
"781","Brandon Gignac","N.J","C","1","9.0666666666667","0","0","0","0","0","-","1","0.00","0.02","1","1","0","0","0","0","0","0","0","0","0","0","2","0","0","1","1","0","0","-"
"792","Timothy Gettinger","NYR","L","4","30.083333333333","0","0","0","0","0","0.00","2","0.00","0.18","6","5","3","1","0","0","0","0","0","0","0","0","3","0","15","7","3","0","0","-"
"793","Trent Frederic","BOS","C","15","141","0","0","0","0","0","0.00","19","0.00","1.62","24","22","13","7","1","2","15","2","0","1","1","2","2","5","18","11","3","41","40","50.62"
"794","Logan Brown","OTT","C","2","21.033333333333","0","0","0","0","0","-","2","0.00","0.27","3","3","2","1","0","0","0","0","0","0","0","0","0","1","0","1","1","2","6","25.00"
"801","Riley Stillman","FLA","D","1","11.366666666667","0","0","0","0","0","0.00","1","0.00","0.01","2","1","0","0","0","0","2","1","1","0","0","0","1","0","5","1","0","0","0","-"
"805","Jake Bean","CAR","D","2","16.916666666667","0","0","0","0","0","-","1","0.00","0.02","2","1","0","0","0","0","2","1","1","0","0","0","0","1","1","2","0","0","0","-"
"809","Vitaly Abramov","OTT","R","1","13.866666666667","0","0","0","0","0","-","0","-","0.21","5","3","3","2","0","0","0","0","0","0","0","0","2","4","0","1","1","0","0","-"
"818","Anthony Greco","FLA","R","1","9.5","0","0","0","0","0","-","2","0.00","0.1","3","2","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"821","Patrick Russell","EDM","R","6","52.733333333333","0","0","0","0","0","-","6","0.00","0.81","11","8","5","4","1","1","2","1","1","0","0","0","2","3","9","1","2","0","0","-"
"823","Janne Kuokkanen","CAR","L","7","76.433333333333","0","0","0","0","0","0.00","6","0.00","0.69","12","9","9","4","0","0","4","2","2","0","0","4","1","2","0","10","3","0","0","-"
